ensembl_gene_id	external_gene_name	gene_biotype
ENSMUSG00000026131	Dst	protein_coding
ENSMUSG00000064128	Cenpj	protein_coding
ENSMUSG00000083203	Gm11421	processed_pseudogene
ENSMUSG00000089853	Gm15853	antisense
ENSMUSG00000068335	Dok1	protein_coding
ENSMUSG00000018362	Kpna2	protein_coding
ENSMUSG00000094446	Gm6344	processed_pseudogene
ENSMUSG00000027194	Ttc17	protein_coding
ENSMUSG00000030341	Tnfrsf1a	protein_coding
ENSMUSG00000042292	Mkl1	protein_coding
ENSMUSG00000040282	BC052040	protein_coding
ENSMUSG00000020698	Cct6b	protein_coding
ENSMUSG00000022708	Zbtb20	protein_coding
ENSMUSG00000018809	Smyd4	protein_coding
ENSMUSG00000031725	Ces1f	protein_coding
ENSMUSG00000074398	Gm15441	antisense
ENSMUSG00000015357	Clpx	protein_coding
ENSMUSG00000025878	Uimc1	protein_coding
ENSMUSG00000060807	Serpina6	protein_coding
ENSMUSG00000000901	Mmp11	protein_coding
ENSMUSG00000038393	Txnip	protein_coding
ENSMUSG00000102798	Gm37271	TEC
ENSMUSG00000026018	Ica1l	protein_coding
ENSMUSG00000016526	Dyrk3	protein_coding
ENSMUSG00000092349	BC033916	lincRNA
ENSMUSG00000102568	Gm37040	TEC
ENSMUSG00000092433	Vmn2r-ps40	unprocessed_pseudogene
ENSMUSG00000101608	Gm28652	lincRNA
ENSMUSG00000090882	Gm17065	processed_pseudogene
ENSMUSG00000091459	Gm17054	processed_pseudogene
ENSMUSG00000079494	Cml5	protein_coding
ENSMUSG00000042650	Alkbh5	protein_coding
ENSMUSG00000031132	Cd40lg	protein_coding
ENSMUSG00000050901	Mtnr1b	protein_coding
ENSMUSG00000086993	Rsf1os2	processed_transcript
ENSMUSG00000040649	Rimklb	protein_coding
ENSMUSG00000079495	Gm11128	protein_coding
ENSMUSG00000028307	Aldob	protein_coding
ENSMUSG00000086433	Rsf1os1	antisense
ENSMUSG00000043274	Olfr1123	protein_coding
ENSMUSG00000080891	Olfr587-ps1	unprocessed_pseudogene
ENSMUSG00000082661	Gm11590	processed_pseudogene
ENSMUSG00000079544	Igkv13-87	IG_V_pseudogene
ENSMUSG00000081915	Gm15174	processed_pseudogene
ENSMUSG00000096745	Gm12622	processed_pseudogene
ENSMUSG00000000562	Adora3	protein_coding
ENSMUSG00000084273	Gm12628	unprocessed_pseudogene
ENSMUSG00000050772	Olfr1124	protein_coding
ENSMUSG00000093924	Gm12623	processed_pseudogene
ENSMUSG00000085302	Trav8-2	TR_V_pseudogene
ENSMUSG00000086526	Gm12762	antisense
ENSMUSG00000100701	Gm19587	processed_pseudogene
ENSMUSG00000025473	Adam8	protein_coding
ENSMUSG00000104838	RP23-211L5.12	processed_pseudogene
ENSMUSG00000093728	Vmn1r-ps8	unprocessed_pseudogene
ENSMUSG00000099922	Gm29016	lincRNA
ENSMUSG00000076855	Trav16	TR_V_gene
ENSMUSG00000031270	4930513O06Rik	protein_coding
ENSMUSG00000016559	H3f3b	protein_coding
ENSMUSG00000000740	Rpl13	protein_coding
ENSMUSG00000104502	Gm37737	TEC
ENSMUSG00000032827	Ppp1r9a	protein_coding
ENSMUSG00000083137	Gm11792	processed_pseudogene
ENSMUSG00000084853	Gm11791	lincRNA
ENSMUSG00000103808	Gm37060	TEC
ENSMUSG00000089760	D030046N08Rik	processed_transcript
ENSMUSG00000082510	Gm11793	processed_pseudogene
ENSMUSG00000035621	Midn	protein_coding
ENSMUSG00000033676	Gabrb3	protein_coding
ENSMUSG00000047992	Fam69c	protein_coding
ENSMUSG00000104883	Igkv14-134-1	IG_V_pseudogene
ENSMUSG00000083816	Gm13033	processed_pseudogene
ENSMUSG00000038301	Snx10	protein_coding
ENSMUSG00000044033	Ccdc141	protein_coding
ENSMUSG00000087430	Gm13405	antisense
ENSMUSG00000040601	Nlrp4a	protein_coding
ENSMUSG00000020838	Slc6a4	protein_coding
ENSMUSG00000086564	Cd101	protein_coding
ENSMUSG00000016524	Il19	protein_coding
ENSMUSG00000050074	Spink8	protein_coding
ENSMUSG00000060038	Dhps	protein_coding
ENSMUSG00000102709	Gm38308	TEC
ENSMUSG00000027852	Nras	protein_coding
ENSMUSG00000091157	Serpina3l-ps	unprocessed_pseudogene
ENSMUSG00000024770	Lipn	protein_coding
ENSMUSG00000082509	Gm15673	processed_pseudogene
ENSMUSG00000100333	Gm28561	lincRNA
ENSMUSG00000093749	4921523L03Rik	antisense
ENSMUSG00000070565	Rasal2	protein_coding
ENSMUSG00000083121	Gm6341	processed_pseudogene
ENSMUSG00000047085	Lrrc4b	protein_coding
ENSMUSG00000063328	Gm9396	processed_pseudogene
ENSMUSG00000035596	Mboat7	protein_coding
ENSMUSG00000082780	Rps11-ps5	processed_pseudogene
ENSMUSG00000018634	Crhr1	protein_coding
ENSMUSG00000085982	9530051G07Rik	processed_transcript
ENSMUSG00000022884	Eif4a2	protein_coding
ENSMUSG00000084275	Gm5396	processed_pseudogene
ENSMUSG00000102544	Gm5103	lincRNA
ENSMUSG00000028070	Apoa1bp	protein_coding
ENSMUSG00000041729	Coro2b	protein_coding
ENSMUSG00000086359	9630013K17Rik	antisense
ENSMUSG00000105179	RP23-18K20.3	TEC
ENSMUSG00000079012	Serpina3m	protein_coding
ENSMUSG00000085312	Gm12763	lincRNA
ENSMUSG00000007989	Fzd3	protein_coding
ENSMUSG00000020034	Tcp11l2	protein_coding
ENSMUSG00000027900	Dram2	protein_coding
ENSMUSG00000030292	Smco2	protein_coding
ENSMUSG00000101134	Gm28482	lincRNA
ENSMUSG00000038327	Serpinb9f	protein_coding
ENSMUSG00000106072	RP23-123C15.1	processed_pseudogene
ENSMUSG00000106110	RP23-18K20.2	TEC
ENSMUSG00000101024	Gm5692	processed_pseudogene
ENSMUSG00000052865	Gm13619	antisense
ENSMUSG00000081843	Gm7851	processed_pseudogene
ENSMUSG00000095988	Gm15042	processed_pseudogene
ENSMUSG00000081217	Gm15268	processed_pseudogene
ENSMUSG00000104673	RP24-100P9.5	processed_pseudogene
ENSMUSG00000085030	2810455O05Rik	antisense
ENSMUSG00000057135	Scimp	protein_coding
ENSMUSG00000095591	Gm15045	processed_pseudogene
ENSMUSG00000097424	1700030M09Rik	lincRNA
ENSMUSG00000092039	Gm5501	processed_pseudogene
ENSMUSG00000006005	Tpr	protein_coding
ENSMUSG00000060090	Rp2h	protein_coding
ENSMUSG00000011257	Pabpc4	protein_coding
ENSMUSG00000100573	1700081H04Rik	lincRNA
ENSMUSG00000057367	Birc2	protein_coding
ENSMUSG00000086948	Gm14697	antisense
ENSMUSG00000081058	Hist2h3c2	protein_coding
ENSMUSG00000049439	Cyp20a1	protein_coding
ENSMUSG00000026036	Nif3l1	protein_coding
ENSMUSG00000100936	Gm28865	lincRNA
ENSMUSG00000081186	Gm12578	processed_pseudogene
ENSMUSG00000000194	Gpr107	protein_coding
ENSMUSG00000032228	Tcf12	protein_coding
ENSMUSG00000089820	Gm15775	antisense
ENSMUSG00000056054	S100a8	protein_coding
ENSMUSG00000026649	Cfap126	protein_coding
ENSMUSG00000087369	Gm14696	lincRNA
ENSMUSG00000035569	Ankrd11	protein_coding
ENSMUSG00000083145	Gm12579	processed_pseudogene
ENSMUSG00000087095	Emx2os	antisense
ENSMUSG00000026836	Acvr1	protein_coding
ENSMUSG00000100011	Gm28458	lincRNA
ENSMUSG00000051224	Tceanc	protein_coding
ENSMUSG00000082144	Gm12788	processed_pseudogene
ENSMUSG00000006522	Itih3	protein_coding
ENSMUSG00000021785	Ngly1	protein_coding
ENSMUSG00000048078	Tenm4	protein_coding
ENSMUSG00000079965	Gm14853	processed_pseudogene
ENSMUSG00000029598	Plbd2	protein_coding
ENSMUSG00000086103	Gm11832	antisense
ENSMUSG00000042121	Ssh1	protein_coding
ENSMUSG00000053368	Rxfp2	protein_coding
ENSMUSG00000041671	Pyroxd1	protein_coding
ENSMUSG00000027854	Sike1	protein_coding
ENSMUSG00000096363	Gm12621	unprocessed_pseudogene
ENSMUSG00000096517	Gm6919	processed_pseudogene
ENSMUSG00000013539	Tango2	protein_coding
ENSMUSG00000046798	Cldn12	protein_coding
ENSMUSG00000000303	Cdh1	protein_coding
ENSMUSG00000101568	1700040F17Rik	antisense
ENSMUSG00000036845	Lin37	protein_coding
ENSMUSG00000024218	Taf11	protein_coding
ENSMUSG00000104064	Gm37956	TEC
ENSMUSG00000083019	Gm6222	transcribed_processed_pseudogene
ENSMUSG00000076432	Ywhaq	protein_coding
ENSMUSG00000087361	0610043K17Rik	lincRNA
ENSMUSG00000019969	Psen1	protein_coding
ENSMUSG00000081082	Gm14937	processed_pseudogene
ENSMUSG00000082745	Gm15181	unprocessed_pseudogene
ENSMUSG00000047832	Cdca4	protein_coding
ENSMUSG00000029320	1700016H13Rik	protein_coding
ENSMUSG00000101356	Gm28876	lincRNA
ENSMUSG00000043629	1700019D03Rik	protein_coding
ENSMUSG00000020954	Strn3	protein_coding
ENSMUSG00000021118	Plek2	protein_coding
ENSMUSG00000101517	4732465J04Rik	lincRNA
ENSMUSG00000021773	Comtd1	protein_coding
ENSMUSG00000086713	4930407G08Rik	lincRNA
ENSMUSG00000040415	Dtx3	protein_coding
ENSMUSG00000041773	Enc1	protein_coding
ENSMUSG00000092090	Gm3294	lincRNA
ENSMUSG00000094993	Igkv4-73	IG_V_gene
ENSMUSG00000103409	Lsmem2	lincRNA
ENSMUSG00000061613	U2af1	protein_coding
ENSMUSG00000088047	Gm23325	snoRNA
ENSMUSG00000093857	Gm21645	protein_coding
ENSMUSG00000099038	AC152063.20	snoRNA
ENSMUSG00000002222	Rmnd5a	protein_coding
ENSMUSG00000067199	Frat1	pseudogene
ENSMUSG00000024806	Mlana	protein_coding
ENSMUSG00000072825	Cep170b	protein_coding
ENSMUSG00000027525	Phactr3	protein_coding
ENSMUSG00000031150	Ccdc120	protein_coding
ENSMUSG00000088378	Gm25184	snRNA
ENSMUSG00000104762	AC123530.1	miRNA
ENSMUSG00000084703	Gm22985	snRNA
ENSMUSG00000024066	Xdh	protein_coding
ENSMUSG00000056926	Tas2r113	protein_coding
ENSMUSG00000021754	Map3k1	protein_coding
ENSMUSG00000014633	Cmc2	protein_coding
ENSMUSG00000099909	Olfr1240	protein_coding
ENSMUSG00000106562	RP23-1A12.1	processed_pseudogene
ENSMUSG00000050332	Amer1	protein_coding
ENSMUSG00000031714	Gab1	protein_coding
ENSMUSG00000087628	Gm13028	lincRNA
ENSMUSG00000085928	4933427I22Rik	lincRNA
ENSMUSG00000015971	Actr8	protein_coding
ENSMUSG00000100724	Gm28533	transcribed_unprocessed_pseudogene
ENSMUSG00000085274	BC046401	processed_transcript
ENSMUSG00000050150	Slc9b1	protein_coding
ENSMUSG00000085242	Gm11537	antisense
ENSMUSG00000103220	Gm37728	TEC
ENSMUSG00000086820	Gm11465	antisense
ENSMUSG00000103997	Gm38027	processed_pseudogene
ENSMUSG00000056350	Krtap13-1	protein_coding
ENSMUSG00000100145	Gm8502	processed_pseudogene
ENSMUSG00000106536	RP23-394K8.5	TEC
ENSMUSG00000058741	Prr19	protein_coding
ENSMUSG00000104745	RP23-394K8.3	TEC
ENSMUSG00000036764	Dnajc12	protein_coding
ENSMUSG00000031635	Anxa10	protein_coding
ENSMUSG00000020876	Snx11	protein_coding
ENSMUSG00000022554	Hgh1	protein_coding
ENSMUSG00000085342	Gm12254	processed_pseudogene
ENSMUSG00000040640	Erc2	protein_coding
ENSMUSG00000021545	1700067P10Rik	protein_coding
ENSMUSG00000025377	Enthd2	protein_coding
ENSMUSG00000091998	Gm17072	processed_pseudogene
ENSMUSG00000090584	Gm17169	processed_pseudogene
ENSMUSG00000046460	Sh2d7	protein_coding
ENSMUSG00000079625	Tm4sf19	protein_coding
ENSMUSG00000019929	Dcn	protein_coding
ENSMUSG00000022156	Gzme	protein_coding
ENSMUSG00000104422	Ighv1-14	IG_V_pseudogene
ENSMUSG00000062073	Gm10109	protein_coding
ENSMUSG00000104430	Gm37425	TEC
ENSMUSG00000062873	Olfr1355	protein_coding
ENSMUSG00000033364	Usp37	protein_coding
ENSMUSG00000040412	5330417C22Rik	protein_coding
ENSMUSG00000086022	Rad51ap2	protein_coding
ENSMUSG00000037826	Ppm1k	protein_coding
ENSMUSG00000036931	Nfkbid	protein_coding
ENSMUSG00000023932	Cdc5l	protein_coding
ENSMUSG00000020330	Hmmr	protein_coding
ENSMUSG00000031824	6430548M08Rik	protein_coding
ENSMUSG00000101273	Gm28831	unprocessed_pseudogene
ENSMUSG00000025037	Maoa	protein_coding
ENSMUSG00000029110	Rnf4	protein_coding
ENSMUSG00000021555	Naa35	protein_coding
ENSMUSG00000102045	Gm21294	protein_coding
ENSMUSG00000086408	Gm11588	lincRNA
ENSMUSG00000038000	Acd	protein_coding
ENSMUSG00000104707	RP24-456B4.2	processed_pseudogene
ENSMUSG00000030098	Grip2	protein_coding
ENSMUSG00000051910	Sox6	protein_coding
ENSMUSG00000040314	Ctsg	protein_coding
ENSMUSG00000023781	Hes7	protein_coding
ENSMUSG00000030443	Zfp583	protein_coding
ENSMUSG00000105425	RP24-232H5.2	TEC
ENSMUSG00000104509	Gm33994	lincRNA
ENSMUSG00000049470	Aff4	protein_coding
ENSMUSG00000080878	Gm15618	processed_pseudogene
ENSMUSG00000104816	RP24-232H5.3	TEC
ENSMUSG00000095325	Zfp870	protein_coding
ENSMUSG00000024359	Hspa9	protein_coding
ENSMUSG00000104366	4933409D19Rik	lincRNA
ENSMUSG00000068663	Clec16a	protein_coding
ENSMUSG00000038400	Pmepa1	protein_coding
ENSMUSG00000004843	Chmp2b	protein_coding
ENSMUSG00000044268	Gm4895	processed_pseudogene
ENSMUSG00000034648	Lrrn1	protein_coding
ENSMUSG00000054779	Fgf2os	antisense
ENSMUSG00000092157	Gm17268	protein_coding
ENSMUSG00000040525	Cblc	protein_coding
ENSMUSG00000047959	Kcna3	protein_coding
ENSMUSG00000095693	Gm21820	protein_coding
ENSMUSG00000031827	Cotl1	protein_coding
ENSMUSG00000033940	Brk1	protein_coding
ENSMUSG00000101007	Gm29541	lincRNA
ENSMUSG00000003545	Fosb	protein_coding
ENSMUSG00000075040	Zfp408	protein_coding
ENSMUSG00000029202	Pds5a	protein_coding
ENSMUSG00000056203	Tas2r135	protein_coding
ENSMUSG00000074884	Serf2	protein_coding
ENSMUSG00000089788	Gm16586	antisense
ENSMUSG00000045989	4930451I11Rik	protein_coding
ENSMUSG00000039508	Fam26d	protein_coding
ENSMUSG00000099624	Gm7889	unprocessed_pseudogene
ENSMUSG00000081954	Gm13626	processed_pseudogene
ENSMUSG00000078779	Zfp59	protein_coding
ENSMUSG00000082625	Gm15204	processed_pseudogene
ENSMUSG00000022529	Zfp263	protein_coding
ENSMUSG00000101870	Gm21745	unprocessed_pseudogene
ENSMUSG00000067331	Gm10205	pseudogene
ENSMUSG00000071858	Gm94	protein_coding
ENSMUSG00000072872	Rybp	protein_coding
ENSMUSG00000057650	Krtap19-2	protein_coding
ENSMUSG00000021254	Gpatch2l	protein_coding
ENSMUSG00000049354	Dcaf7	protein_coding
ENSMUSG00000079639	Rhox4a	protein_coding
ENSMUSG00000075086	Olfr1241	protein_coding
ENSMUSG00000028654	Mycl	protein_coding
ENSMUSG00000024645	Timm21	protein_coding
ENSMUSG00000104131	Gm36950	lincRNA
ENSMUSG00000087141	Plcxd2	protein_coding
ENSMUSG00000022887	Masp1	protein_coding
ENSMUSG00000082449	Gm15244	processed_pseudogene
ENSMUSG00000094153	Gm8807	processed_pseudogene
ENSMUSG00000040554	Aipl1	protein_coding
ENSMUSG00000032184	Lysmd2	protein_coding
ENSMUSG00000078234	Klhdc7a	protein_coding
ENSMUSG00000047868	Olfr770	protein_coding
ENSMUSG00000062168	Ppef1	protein_coding
ENSMUSG00000031904	Slc7a6	protein_coding
ENSMUSG00000071481	Olfr437	protein_coding
ENSMUSG00000092047	Gm17631	protein_coding
ENSMUSG00000082878	Gm12583	processed_pseudogene
ENSMUSG00000097706	E030037K01Rik	protein_coding
ENSMUSG00000083261	Gm7816	processed_pseudogene
ENSMUSG00000095075	Olfr782	protein_coding
ENSMUSG00000051592	Ccnb3	protein_coding
ENSMUSG00000083857	Gm12584	processed_pseudogene
ENSMUSG00000024847	Aip	protein_coding
ENSMUSG00000032698	Lmo2	protein_coding
ENSMUSG00000036699	Zcchc12	protein_coding
ENSMUSG00000067745	Gm14243	lincRNA
ENSMUSG00000083501	Gm12255	processed_pseudogene
ENSMUSG00000002844	Adprh	protein_coding
ENSMUSG00000085033	Gm11646	antisense
ENSMUSG00000050818	Olfr330	protein_coding
ENSMUSG00000083569	Gm13666	processed_pseudogene
ENSMUSG00000030000	Add2	protein_coding
ENSMUSG00000085826	Gm15638	antisense
ENSMUSG00000085469	Gm14242	lincRNA
ENSMUSG00000106651	RP24-555P13.4	TEC
ENSMUSG00000029372	Ppbp	protein_coding
ENSMUSG00000081099	Gm5270	processed_pseudogene
ENSMUSG00000079186	Gzmc	protein_coding
ENSMUSG00000106354	RP24-555P13.2	TEC
ENSMUSG00000082491	Gm5909	processed_pseudogene
ENSMUSG00000099559	Gm29063	lincRNA
ENSMUSG00000034829	Nxnl1	protein_coding
ENSMUSG00000079258	Calhm1	protein_coding
ENSMUSG00000105302	RP24-372J8.2	TEC
ENSMUSG00000020803	Txndc17	protein_coding
ENSMUSG00000106234	RP24-166N8.8	TEC
ENSMUSG00000100352	Gm28104	lincRNA
ENSMUSG00000030762	Aqp8	protein_coding
ENSMUSG00000022131	Gpr180	protein_coding
ENSMUSG00000082836	Gm13612	processed_pseudogene
ENSMUSG00000040380	Cbln3	protein_coding
ENSMUSG00000024026	Glo1	protein_coding
ENSMUSG00000032495	Lrrc2	protein_coding
ENSMUSG00000006299	Aamp	protein_coding
ENSMUSG00000052426	Gm9877	pseudogene
ENSMUSG00000044709	Gemin7	protein_coding
ENSMUSG00000016528	Mapkapk2	protein_coding
ENSMUSG00000020448	Rnf185	protein_coding
ENSMUSG00000057469	E2f6	protein_coding
ENSMUSG00000015837	Sqstm1	protein_coding
ENSMUSG00000022551	Cyc1	protein_coding
ENSMUSG00000036672	Cenpt	protein_coding
ENSMUSG00000081163	Defa-ps12	unprocessed_pseudogene
ENSMUSG00000105134	RP23-328P19.4	TEC
ENSMUSG00000103452	1700008A23Rik	TEC
ENSMUSG00000075307	Klhl41	protein_coding
ENSMUSG00000025588	Nat1	protein_coding
ENSMUSG00000028701	Lurap1	protein_coding
ENSMUSG00000044700	Tmem201	protein_coding
ENSMUSG00000075330	A930003A15Rik	protein_coding
ENSMUSG00000039710	Slc7a12	protein_coding
ENSMUSG00000047225	Olfr684	protein_coding
ENSMUSG00000045267	Tas2r119	protein_coding
ENSMUSG00000036925	Spt1	protein_coding
ENSMUSG00000062282	Gm10113	protein_coding
ENSMUSG00000020257	Wdr82	protein_coding
ENSMUSG00000051207	Mrgprd	protein_coding
ENSMUSG00000099953	Gm28699	unprocessed_pseudogene
ENSMUSG00000053329	D10Jhu81e	protein_coding
ENSMUSG00000071847	Apcdd1	protein_coding
ENSMUSG00000020520	Galnt10	protein_coding
ENSMUSG00000103126	Gm37387	lincRNA
ENSMUSG00000043982	Krtap19-4	protein_coding
ENSMUSG00000080788	Gm7841	processed_pseudogene
ENSMUSG00000020091	Eif4ebp2	protein_coding
ENSMUSG00000022157	Mcpt8	protein_coding
ENSMUSG00000050549	5730508B09Rik	protein_coding
ENSMUSG00000102077	Gm29001	unprocessed_pseudogene
ENSMUSG00000024743	Syt7	protein_coding
ENSMUSG00000003809	Gcdh	protein_coding
ENSMUSG00000057596	Trim30d	protein_coding
ENSMUSG00000003154	Foxj2	protein_coding
ENSMUSG00000023336	Wfdc1	protein_coding
ENSMUSG00000041809	Efhc1	protein_coding
ENSMUSG00000062093	Gm10110	protein_coding
ENSMUSG00000039671	Zmynd8	protein_coding
ENSMUSG00000038552	Fndc4	protein_coding
ENSMUSG00000032894	1700031F05Rik	protein_coding
ENSMUSG00000084160	Gm13345	processed_pseudogene
ENSMUSG00000090197	Dnaja1-ps	processed_pseudogene
ENSMUSG00000038910	Plcl2	protein_coding
ENSMUSG00000101508	Gm28832	lincRNA
ENSMUSG00000028199	Cryz	protein_coding
ENSMUSG00000041028	Ghitm	protein_coding
ENSMUSG00000053217	Tas2r136	protein_coding
ENSMUSG00000095180	Rhox5	protein_coding
ENSMUSG00000073090	Gm7932	protein_coding
ENSMUSG00000076541	Igkv4-79	IG_V_gene
ENSMUSG00000066324	Impad1	protein_coding
ENSMUSG00000051444	Bbs12	protein_coding
ENSMUSG00000026019	Wdr12	protein_coding
ENSMUSG00000024982	Zdhhc6	protein_coding
ENSMUSG00000031871	Cdh5	protein_coding
ENSMUSG00000099574	1700121L03Rik	lincRNA
ENSMUSG00000097229	Gm26598	lincRNA
ENSMUSG00000091367	Gm17711	pseudogene
ENSMUSG00000024293	Esco1	protein_coding
ENSMUSG00000096788	Rhox2e	protein_coding
ENSMUSG00000056204	Pgpep1	protein_coding
ENSMUSG00000078963	Hsbp1l1	protein_coding
ENSMUSG00000023433	Cela3b	protein_coding
ENSMUSG00000044352	Sowaha	protein_coding
ENSMUSG00000101090	Gm28619	lincRNA
ENSMUSG00000053134	Supt7l	protein_coding
ENSMUSG00000023977	Ubr2	protein_coding
ENSMUSG00000071089	Trim75	protein_coding
ENSMUSG00000044951	Mylk4	protein_coding
ENSMUSG00000044705	Olfr670	protein_coding
ENSMUSG00000027196	4921507L20Rik	processed_transcript
ENSMUSG00000074781	Ube2n	protein_coding
ENSMUSG00000046070	Igfals	protein_coding
ENSMUSG00000105614	RP24-405C17.7	processed_pseudogene
ENSMUSG00000085451	Gm15137	lincRNA
ENSMUSG00000029204	Rhoh	protein_coding
ENSMUSG00000089842	Pitpnm2os2	antisense
ENSMUSG00000101195	Gm9239	unprocessed_pseudogene
ENSMUSG00000049093	Il23r	protein_coding
ENSMUSG00000100089	Gm29305	lincRNA
ENSMUSG00000031776	Arl2bp	protein_coding
ENSMUSG00000046792	Zfp787	protein_coding
ENSMUSG00000030340	Scnn1a	protein_coding
ENSMUSG00000106407	RP23-328P19.3	processed_transcript
ENSMUSG00000092006	Gm17139	antisense
ENSMUSG00000100988	Gm28136	transcribed_unprocessed_pseudogene
ENSMUSG00000035963	Odf3l2	protein_coding
ENSMUSG00000063953	Amd2	protein_coding
ENSMUSG00000021255	Esrrb	protein_coding
ENSMUSG00000060475	Wtap	protein_coding
ENSMUSG00000020910	Adprm	protein_coding
ENSMUSG00000105063	RP23-137F6.5	TEC
ENSMUSG00000075085	Olfr1242	protein_coding
ENSMUSG00000084110	Gm4992	processed_pseudogene
ENSMUSG00000031877	Ces2g	protein_coding
ENSMUSG00000031809	1700018B08Rik	protein_coding
ENSMUSG00000031533	Mrps31	protein_coding
ENSMUSG00000087006	Gm13889	protein_coding
ENSMUSG00000089910	Gm16113	processed_pseudogene
ENSMUSG00000021973	Micu2	protein_coding
ENSMUSG00000101840	Gm28294	antisense
ENSMUSG00000098004	Gm27027	protein_coding
ENSMUSG00000095730	Vmn2r29	protein_coding
ENSMUSG00000021243	Fcf1	protein_coding
ENSMUSG00000082840	Gm16421	processed_pseudogene
ENSMUSG00000046287	Pnma3	protein_coding
ENSMUSG00000021791	Dydc2	protein_coding
ENSMUSG00000099852	Gm29002	unprocessed_pseudogene
ENSMUSG00000100066	Gm21835	unprocessed_pseudogene
ENSMUSG00000052572	Dlg2	protein_coding
ENSMUSG00000042774	Olfr1353	protein_coding
ENSMUSG00000103656	Gm37205	TEC
ENSMUSG00000053765	Oas1f	protein_coding
ENSMUSG00000104090	Gm34267	TEC
ENSMUSG00000095113	Gm3633	protein_coding
ENSMUSG00000073152	Gm10475	antisense
ENSMUSG00000051067	Lingo3	protein_coding
ENSMUSG00000058685	Vmn2r51	protein_coding
ENSMUSG00000096773	Olfr675	protein_coding
ENSMUSG00000085019	Pard3bos2	antisense
ENSMUSG00000073722	4931408C20Rik	protein_coding
ENSMUSG00000095403	Gm21092	protein_coding
ENSMUSG00000026068	Il18rap	protein_coding
ENSMUSG00000085842	Pard3bos1	antisense
ENSMUSG00000021643	Serf1	protein_coding
ENSMUSG00000105766	RP23-205D3.1	TEC
ENSMUSG00000025133	Ints4	protein_coding
ENSMUSG00000089793	Gm16112	processed_pseudogene
ENSMUSG00000074384	AI429214	protein_coding
ENSMUSG00000091990	Gm9672	unprocessed_pseudogene
ENSMUSG00000099646	Gm28541	lincRNA
ENSMUSG00000101117	Gm28341	processed_pseudogene
ENSMUSG00000048067	Olfr1349	protein_coding
ENSMUSG00000086335	Gm12107	lincRNA
ENSMUSG00000106157	RP23-239A13.1	lincRNA
ENSMUSG00000003178	Mical3	protein_coding
ENSMUSG00000038891	Prl3b1	protein_coding
ENSMUSG00000095698	Rhox2d	protein_coding
ENSMUSG00000037681	Esyt3	protein_coding
ENSMUSG00000040174	Alkbh3	protein_coding
ENSMUSG00000062861	Zfp28	protein_coding
ENSMUSG00000085090	Gm12711	lincRNA
ENSMUSG00000010830	Kdelr3	protein_coding
ENSMUSG00000104252	Pcdha4	protein_coding
ENSMUSG00000056608	Chd9	protein_coding
ENSMUSG00000051956	Rnf133	protein_coding
ENSMUSG00000087228	Gm12827	lincRNA
ENSMUSG00000082455	Gm13665	processed_pseudogene
ENSMUSG00000054387	Mdm4	protein_coding
ENSMUSG00000085622	3110056K07Rik	antisense
ENSMUSG00000007721	Ccdc124	protein_coding
ENSMUSG00000082961	Gm15131	processed_pseudogene
ENSMUSG00000089708	5330439A09Rik	antisense
ENSMUSG00000104849	Igkv13-89-1	IG_V_pseudogene
ENSMUSG00000086876	Gm12828	antisense
ENSMUSG00000105851	RP23-45G4.2	lincRNA
ENSMUSG00000105662	RP23-112A11.1	lincRNA
ENSMUSG00000043953	Ccrl2	protein_coding
ENSMUSG00000031813	Mvb12a	protein_coding
ENSMUSG00000083327	Vcp-rs	processed_pseudogene
ENSMUSG00000021116	Eif2s1	protein_coding
ENSMUSG00000031659	Adcy7	protein_coding
ENSMUSG00000087527	Gm13656	lincRNA
ENSMUSG00000024165	Hn1l	protein_coding
ENSMUSG00000069601	Ank3	protein_coding
