,outlier_rho,outlier_p1,outlier_p2,outlier_lb,outlier_ub,counts_rho,counts_p1,counts_p2,counts_lb,counts_ub,concentrations_rho,concentrations_p1,concentrations_p2,concentrations_lb,concentrations_ub,counts_c95_lb,counts_c95_ub,counts_c50_lb,counts_c50_ub,counts_c25_lb,counts_c25_ub
TIMM17A,0.7738434852214806,1.0,1.1224470161941636e-56,-0.07178217405804349,0.953681167179027,0.057970683985242674,0.8317918226569523,0.3364163546860963,-0.08039542755594616,0.166273320482279,-0.050365438634018114,0.20186238799001796,0.4037247759800425,-0.13363930674786353,0.028285106552739272,-0.06533964820006737,0.1723304523964271,-0.0010259095850949414,0.09530432311280064,0.023247471240778462,0.07155166540721641
TIMM17B,-0.03891090581141698,0.25910859854295815,0.5182171970859152,-0.07483853717425783,0.014573465868735529,-0.03575749205829925,0.2767171886510464,0.5534343773020938,-0.07998987050649495,0.06371030158602145,-0.08089757677270898,0.08971422784070393,0.17942845568140875,-0.12081694893640053,-0.04137516893716114,-0.09163816436622137,0.04070535456476198,-0.053254498833144946,-0.020834977726563595,-0.04574798448724632,-0.03120638805055173
TIMM21,-0.028726892115771056,0.31671192057124176,0.633423841142486,-0.06351248501492901,0.0350735468700936,-0.004121900192990892,0.4727765323400826,0.9455530646801652,-0.056316149706322816,0.05369188222481777,-0.06720248928691447,0.13249483371227014,0.2649896674245406,-0.13954638841839942,0.020680864852453525,-0.06710995005803294,0.06221625502668086,-0.02351517049128103,0.009139139583717105,-0.0117868019288506,0.004468477926991515
TIMM22,0.7752616089499491,1.0,5.251479457563011e-57,-0.06343693686532251,0.9464942699171898,0.028759852635133133,0.6831741696180369,0.6336516607639259,-0.10476141550170463,0.1339916021890571,-0.0869996265826114,0.0743478042063134,0.1486956084126258,-0.1416237964363442,-0.01461513470959003,-0.11070249278887076,0.13995869302755992,-0.017107400299413118,0.059503673310754214,0.008059606580987783,0.03945348638012962
TIMM23,0.6786486883265878,1.0,7.16706361533002e-39,0.038590304676048966,0.8814299735676367,0.12416907886467247,0.9805498099578649,0.038900380084270395,0.004269725543211539,0.24976785451110803,0.01804223616631241,0.6175105602652669,0.7649788794694671,-0.07912136457413682,0.11436748158751599,0.01748660077186777,0.23473822056073768,0.08157096327787833,0.15981261623631535,0.1007709719223741,0.14717387860588277
TIMM23B,0.6581741530027363,1.0,6.835433678847827e-36,-0.05258475214217117,0.8590476238424419,0.3087274680797821,0.9999999212898545,1.5742029098037116e-07,-0.04561690548721594,0.6206735783097301,0.05138606943465891,0.8028735912138854,0.39425281757223024,-0.060132299262398464,0.18344053800623025,-0.0608372797480393,0.6259002886869465,0.047572114365432704,0.404071860618004,0.2235707427149864,0.34583763922390726
TIMM44,0.5775404319124838,1.0,3.945497823852479e-26,-0.041916092380407124,0.8305325189868852,0.02745557745557025,0.6754350603479329,0.649129879304135,-0.047065253563853826,0.10093758204179319,-0.07718140076906302,0.10015711535573728,0.2003142307114749,-0.143012997128717,-1.6560553739918154e-05,-0.05403398750095453,0.09119751843343292,0.005749062056388239,0.050798800127999866,0.016204323846934182,0.04236704068114138
TIMM50,0.036442526687083525,0.7274376143077212,0.5451247713845573,-0.0789942655746135,0.2660479703692896,0.12202772568078704,0.9787887815411132,0.04242243691777394,0.011053030227689187,0.2723849033343103,0.008375451409545855,0.5551830127361349,0.8896339745277304,-0.11532008479680077,0.10751795438568741,-0.0053653403671440085,0.28240229003940964,0.08394833047546729,0.1779752883589715,0.10129300078487798,0.15089818183488246
TIMM8A,0.7835475765961336,1.0,5.53804864108338e-59,-0.08804164969173957,0.9382455269537914,0.03929846872520991,0.7425899922646524,0.5148200154706943,-0.11922064319616937,0.16132675387790532,-0.09516868200798777,0.05701349274823682,0.11402698549647372,-0.16245761902523057,-0.02334739586980045,-0.12412069938161774,0.1414272734759767,-0.04102941927323049,0.07359319592059121,0.020227730746607685,0.06415203669004851
TIMM8B,0.7750739714557942,1.0,5.808558780439131e-57,0.026066614799381178,0.9396429008327075,0.10450285360862945,0.9587327373817858,0.08253452523642843,0.014565277044832119,0.2686831369922023,-0.03799178529497055,0.26445284297186233,0.528905685943724,-0.1139450667977462,0.0596906192354421,0.01511711793402228,0.24569852427035518,0.07007374443003986,0.1531395918435622,0.09410220977791854,0.13662091084102568
TIMM9,-0.0007523807373262491,0.49501806948050486,0.9900361389610107,-0.07771312385272819,0.14733195352186448,0.03624524858765444,0.7259836572994564,0.5480326854010883,-0.07638770218611944,0.21801895960731205,-0.039010046718134975,0.25895618268246606,0.5179123653649343,-0.12470695070427743,0.05751074572161974,-0.07985942144021248,0.22411531565689619,-0.014193357058591346,0.08642339689147695,0.0020895564864632926,0.04620375277334054
TIMMDC1,0.02893199575962392,0.684499995688654,0.6310000086226901,-0.0774687940442618,0.20061297439611017,0.10302555664135332,0.9565046698841301,0.08699066023174003,-0.056406288383849645,0.23860821385113554,-0.00877623777976335,0.44219437695508107,0.8843887539101639,-0.08291609299534604,0.07133956998438093,-0.054240607258515115,0.24341374431649915,0.03632633864202495,0.1601632543171662,0.07176797756570391,0.12290553581079945
TIMP1,0.7870992774349685,1.0,7.39725901062454e-60,0.030278740580840822,0.9525599465297931,0.12167381486566069,0.9784851872884509,0.04302962542309789,0.011700209586643069,0.31264153707835185,-0.049130487338140155,0.2076825417352679,0.41536508347053613,-0.15212253006775092,0.03631077478627211,-0.00061774337792779,0.3051230677537968,0.05942530582036436,0.1830720914474009,0.09926989696396493,0.1518096370421538
TIMP2,0.7762971592473678,1.0,3.005125847820084e-57,-0.059817248046396425,0.9409339296944969,0.057222080500596496,0.8286480568671504,0.3427038862656992,-0.08394836676690548,0.2046255941230257,-0.07302068745859007,0.11286558505403425,0.2257311701080656,-0.160520189047554,0.03730064509625158,-0.0637519910437132,0.21854045294055807,0.009980394245600141,0.09232750860410148,0.028936806636196848,0.0731427518581508
TIMP3,0.7872099374805951,1.0,6.943237438395283e-60,-0.02328869146213689,0.9380735126796323,0.23774199340468025,0.9999678394178734,6.432116425323323e-05,-0.06075250515745369,0.5077491300150773,0.04536104543365682,0.7739538598235827,0.45209228035283555,-0.06453403652040751,0.17714152267257924,-0.06715825407361273,0.5332972619689357,0.08092422869456758,0.31210195655284023,0.1870756616532019,0.2734215652108699
TINF2,0.7264644297149564,1.0,7.147434725787858e-47,-0.0721248791302805,0.9351056187645641,-0.029840274186548617,0.31047462702492984,0.6209492540498593,-0.07645732117522341,0.04078829910561403,0.024914674634358456,0.6601424036511945,0.6797151926976128,-0.09637156369518786,0.19402202761213774,-0.0760467329664707,0.05353233582918335,-0.05164693036577741,-0.014732846906223456,-0.0416903688355753,-0.02093783241883646
TIPARP,0.007541285504476615,0.5498069387869629,0.9003861224260741,-0.0616311330546307,0.14095419285093286,0.060607939322999835,0.8425708244157921,0.31485835116841504,-0.05162803219590693,0.1614587119109504,-0.015192660806958688,0.4006258979916722,0.8012517959833343,-0.11605393242764107,0.1270068230750652,-0.06588661621310397,0.16225338466583972,0.018666872825981264,0.08723107510726173,0.035403190883053666,0.07294674477279772
TIPIN,0.0014800186096837736,0.5097992978925852,0.9804014042148292,-0.056899959535469245,0.15536432418790266,0.03710226748431607,0.7306976067203017,0.5386047865593976,-0.05121874815445515,0.18260790481553127,-0.021728732568896625,0.3594066068500636,0.7188132137001263,-0.08387523074389563,0.07211836523672133,-0.050176420626758304,0.19092916737701243,-0.005994776598279769,0.07922686763998833,0.015446444294866694,0.050606810292541035
TIPRL,-0.05132214647305698,0.1969912087248678,0.3939824174497371,-0.10765902931538358,0.01435200695696023,-0.03014447305688852,0.3086963930725999,0.6173927861452008,-0.08452670265350395,0.06540821087274618,-0.013818279806569196,0.40945273997626,0.8189054799525233,-0.1234471280454832,0.16587207509190377,-0.08929642426277912,0.054496384635272566,-0.05145076116521097,0.0027419115463821722,-0.042443437241384496,-0.019586896270484377
TJAP1,0.5113231813812756,1.0,6.373867142020506e-20,-0.03361029496510822,0.7569972226440066,0.25809247673493785,0.9999931935329617,1.3612934076549008e-05,-0.05606479472537343,0.469789456134459,0.033051291332975206,0.7080665994696432,0.5838668010607152,-0.07314848578108195,0.1307141085287094,-0.05982514923882302,0.4739795429245114,0.131280936119241,0.3242470847652524,0.22282131896037868,0.3056467871645855
TJP1,0.6273546550082355,1.0,8.027048044085706e-32,-0.09573345899026366,0.8731003973365868,-0.023289843604959663,0.3497780432438448,0.6995560864876992,-0.09382593237435059,0.11632438396892429,-0.032024523048855336,0.2978063351532355,0.5956126703064716,-0.1118262623937677,0.08117181351481308,-0.10814110042667027,0.1239958850424185,-0.0561994965833844,0.01230207968409865,-0.036457039105652574,-0.008734101684703073
TJP2,-0.01344338552138015,0.4117108719157137,0.8234217438314246,-0.06856501275987378,0.132357123037089,0.020496435597957698,0.6329293062534808,0.7341413874930373,-0.06663372096034058,0.15783188927663894,0.00044157137301593236,0.5029186274173227,0.9941627451653562,-0.11242305827392485,0.10872072881231999,-0.06713242530411186,0.16942694824951307,-0.015985210300145176,0.0763769131304903,-0.007374505192074269,0.037877561607205734
TK1,0.6784610415868683,1.0,7.651487551844857e-39,-0.049931588969893644,0.9008604413312817,0.03466143004136833,0.717166692311352,0.5656666153772968,-0.06726453489596639,0.16413744545417625,-0.06181370751488964,0.1526548095713832,0.3053096191427671,-0.1721969942981346,0.06232348131864089,-0.07731458852832479,0.17379892726368731,-0.011795171537688255,0.07194718914627149,0.010139697396001332,0.04959279498950993
TK2,-0.02877511884115109,0.31642678190659596,0.6328535638131902,-0.06035765754774932,0.013265255299912244,-0.025250940027688195,0.33781794952542465,0.6756358990508511,-0.06284742051181783,0.03694309368255396,-0.033246655564703215,0.29082205450978554,0.5816441090195689,-0.07778620811850397,0.03280205224963715,-0.06648640368182537,0.029630750593863144,-0.042837521343288706,-0.01068712870320466,-0.035311511331912376,-0.021058603071236984
TKFC,-0.02372760975893764,0.3468306732081931,0.693661346416385,-0.0502161681478518,0.01197518892976736,-0.020426724637859082,0.36750586261248064,0.7350117252249606,-0.057377944351932955,0.02269136799745067,0.023173156684035637,0.649505482038025,0.7009890359239512,-0.05439287127620599,0.13886713805945977,-0.053945464736663076,0.03345646433125296,-0.03436491978856706,-0.010256185300836365,-0.027691378931578678,-0.016240948747673747
TKT,0.7618794841317117,1.0,5.505030860778106e-54,-0.058344244754071885,0.9445377798094248,-0.012433886711763216,0.41839026600155366,0.8367805320031062,-0.06479538295953495,0.05090176984810291,-0.08651234127705959,0.07549620281538448,0.15099240563076893,-0.14708609183616125,-0.02577975027794639,-0.06366629461174621,0.046342921702524555,-0.03466516385406907,-0.0016402931847491517,-0.026139776857151756,-0.0025247669259021383
TLCD1,0.011050602816202727,0.5727680281656238,0.8544639436687533,-0.04221869308190565,0.0756587973870385,0.02751059936643136,0.6757630982731628,0.6484738034536742,-0.04578950581163533,0.09300378419314578,-0.02890588766036262,0.3159641711328739,0.6319283422657446,-0.06181850762720101,0.017267161449959437,-0.045873607945177884,0.09817762289907891,0.0020836806274260804,0.052532688009301276,0.02034058293506011,0.03874138340025385
TLE1,0.7831088743056602,1.0,7.08273837874013e-59,-0.06235230061421405,0.9427257735932986,-0.0440611440203936,0.23258439146280638,0.46516878292560593,-0.06506258888235564,-0.022236851371290035,-0.0390271608772728,0.2588643038115616,0.5177286076231217,-0.06783301700172481,-0.004708299027199691,-0.0666011596659121,-0.023451975562520704,-0.05271545339252604,-0.03823185892139898,-0.049762943386551,-0.042555617618231664
TLE3,0.0555403029417512,0.8218873931705996,0.35622521365880216,-0.03382305133024995,0.28871842442248175,0.11191494783999979,0.9685615186561569,0.06287696268768656,-0.03844404967235382,0.35161424202986724,0.024727467048814993,0.6590048514005398,0.6819902971989192,-0.084410949630439,0.15299441947667988,-0.03397435219583891,0.31373606587625696,0.04410327175055995,0.18625410041425475,0.07068990832990121,0.1370335408422636
TLE4,0.7809707575032148,1.0,2.3301863412707396e-58,-0.04856163665972012,0.9554468057386434,0.02951557546090211,0.6876224328064913,0.6247551343870147,-0.06694326581300929,0.19193681659788006,-0.020396670585541076,0.3676935265067556,0.7353870530135092,-0.08835581395567703,0.0631356673198199,-0.06496988092558414,0.21242254983382605,-0.029590165639343247,0.07169078136473876,-0.011421086557055558,0.04102104239104608
TLK1,0.6538045075913288,1.0,2.758965667617519e-35,-0.10403884199757858,0.9072013711990957,-0.04355013700869896,0.23518300587397176,0.4703660117479352,-0.10988483264046271,0.02678024121632696,-0.08649037114763665,0.07554829538065441,0.15109659076130755,-0.14194642601349294,0.0007562179041991523,-0.11678923245721169,0.02535877586126211,-0.06989849202534063,-0.021497806284977668,-0.060594738564845,-0.03738727978174066
TLK2,0.018342386612023524,0.6196174913735526,0.7607650172528947,-0.04846657523924472,0.1887411232338453,0.06478041506658765,0.8586815083784337,0.2826369832431328,-0.0373990170895477,0.2201458855813571,0.033451561097750604,0.7103414500674489,0.5793170998651028,-0.05512092508611687,0.15852658591549604,-0.0389024250683197,0.22134217590789645,0.02946789164581156,0.12110740081486622,0.04730113294166918,0.09120477231224491
TLN1,0.7826327017043895,1.0,9.244639196033524e-59,-0.07079237940249362,0.9594599847106232,0.06313251714228153,0.8524566341837849,0.2950867316324312,-0.10639992013525999,0.20152752167823812,-0.08123953258205265,0.0887953377339977,0.17759067546799304,-0.1480354329250305,-0.016118202169739106,-0.10274042078964006,0.21325209821110266,0.003206336465145819,0.10703595464740555,0.02849305891144634,0.07876187615094342
TLN2,-0.03115980555957571,0.3024655155077624,0.6049310310155167,-0.0646786311586487,0.01332996155265962,-0.03016951429221145,0.30855020906199804,0.6171004181239858,-0.07459574792236735,0.03884182701274148,-0.031126809339849296,0.30298457745152574,0.605969154903052,-0.07869445696043224,0.03147755734864247,-0.07328547985589809,0.045812765398051535,-0.053174162729654056,-0.013051645270373835,-0.04531824317952459,-0.020511031157907745
TLR2,-0.021761406041258424,0.3589588648460571,0.7179177296921123,-0.06133852113857791,0.010028888698600124,-0.029638140066595958,0.3116586724774192,0.6233173449548374,-0.0628059695027339,0.040950563617337225,0.04116838678280127,0.7524973204798269,0.49500535904034704,-0.09533819266512979,0.21588773818730328,-0.06928719228471947,0.025825058610757907,-0.04695206907526968,-0.020607643141489853,-0.04039530516021355,-0.028425590145169856
TM2D1,-0.009310573780848385,0.4385911298726193,0.8771822597452269,-0.06379904551385168,0.11469895424374352,0.010940351402774273,0.5719205147332723,0.8561589705334555,-0.07309903705061084,0.1325295836185829,-0.036101549240353525,0.27481069875884845,0.5496213975176982,-0.09893813591691752,0.04586924689560146,-0.0710324056522022,0.1519995739606429,-0.021384283579960493,0.05290490027698514,-0.011135920242970783,0.027638050393751234
TM2D2,-0.05842001310335287,0.16589951944027326,0.331799038880547,-0.09893800332892247,-0.01696195567484737,-0.05732758429841037,0.17090663194630668,0.3418132638926128,-0.11665389718044093,0.004538223695782213,-0.10764802536876794,0.03682999242148085,0.07365998484296238,-0.14157931958092365,-0.06831192802898817,-0.11402823067167685,0.024790943667264052,-0.079219963109022,-0.03937498310206647,-0.06933597018330813,-0.04780631501745969
TM2D3,-0.03890416885572015,0.2591448477317569,0.5182896954635132,-0.07617086433728701,-0.029293182663557717,-0.047261446752049574,0.21667611691791866,0.43335223383583676,-0.08454147306116533,-0.03460183169398584,-0.05897238295356439,0.1640596540452007,0.32811930809040313,-0.08982424870740233,-0.04112180183232837,-0.08746846485795573,-0.03507984411346885,-0.06274896397585118,-0.046112552293095785,-0.05684169618747163,-0.04993566733462855
TM4SF1,-0.028469722201806942,0.31823425375779685,0.6364685075155855,-0.0626185625222731,0.0028063839608811754,-0.028985714018213753,0.3154935864750759,0.630987172950149,-0.06991138175609375,0.023526436920720328,-0.06726666153101533,0.13226630469403325,0.26453260938806716,-0.09135467746839492,-0.02935849510392291,-0.06886692242782447,0.03471494367017118,-0.043269683422575686,-0.01856127162863166,-0.03804090043171099,-0.028250853207202487
TM7SF3,0.08452072554033002,0.9200500686523577,0.1598998626952841,-0.01766866009724826,0.2270296182345807,0.14469048389131364,0.9920223158669773,0.015955368266045253,-0.015827836168427416,0.2801166437837927,0.03813118760414842,0.7363031364128395,0.5273937271743215,-0.09291499199277069,0.15122536203401318,-0.02655679175104665,0.2708801802690478,0.11771733784993216,0.18932227061978685,0.12702674424886323,0.16615947126624736
TM9SF1,0.6438832333764619,1.0,6.0263407979031124e-34,-0.04516299015909587,0.8970398153305659,-0.003816310941362127,0.4747920439518806,0.94958408790376,-0.05514089201249969,0.1043843092995015,-0.011216242631400577,0.42628622559638313,0.8525724511927644,-0.06612290331274277,0.09055575660884098,-0.0531042845558527,0.10510639498677113,-0.02885361446610125,0.02183536106014119,-0.01845284225624906,0.0037192509527531085
TM9SF2,0.788186972369475,1.0,3.962484721647942e-60,-0.03878878968238097,0.9437587077602223,0.13396602995548262,0.9871135328139028,0.02577293437219431,-0.07244744120215107,0.3061555154022606,-0.01086635378938763,0.42856071376229415,0.857121427524588,-0.13257102197588014,0.11133371091424162,-0.06482270586959567,0.31176161095804616,0.07531264805931918,0.18739733379607057,0.10086641953454628,0.15852068366407812
TM9SF3,0.8002020037522188,1.0,3.111188270118987e-63,0.08826303475593214,0.9508299284069228,0.2682584288010427,0.9999970197030665,5.960593866874027e-06,0.07731333285589287,0.45297993487312715,0.01641053741644929,0.6071540063113605,0.7856919873772795,-0.06219543918348294,0.10126618389495234,0.07337363323266978,0.46378633971388566,0.14885908117110286,0.3333839606033917,0.2249784133172165,0.2885828270103462
TM9SF4,-0.01446714456942709,0.40511038978958364,0.8102207795791669,-0.06971407960854578,0.10721355915568323,0.009917193449328838,0.5652574883396326,0.8694850233207347,-0.06451910292658312,0.1457040242668248,-0.007997203739471962,0.4472943194696459,0.8945886389392923,-0.09354437629449924,0.11383428861682775,-0.07231594887700032,0.14937781791349977,-0.020392794405556317,0.03588309624842262,-0.004055152657080683,0.036551579591356284
TMA16,0.7904333430297169,1.0,1.0788994000966242e-60,0.025677891858394652,0.9545111608000504,0.17175822561132925,0.9979283215453001,0.00414335690939973,0.0036464508974654165,0.4294201448143534,0.0731104617880721,0.8874201797222862,0.22515964055542814,-0.022376257567940004,0.19697814966873592,0.00012663720420038336,0.3988024683524063,0.09825203295982271,0.24897537902360417,0.14836264141343297,0.22133078572344086
TMA7,0.7678834760224749,1.0,2.5748632555929087e-55,-0.09689108761272085,0.9478879808025749,-0.051665071556546066,0.19584350234926787,0.3916870046985342,-0.10832218572949835,0.03786511646478818,-0.07433530344841414,0.10873222570652524,0.21746445141304777,-0.15678911613723479,0.06253709258824451,-0.10791192478055077,0.026461657925802462,-0.07723935420485055,-0.02779331835742326,-0.06556451921839829,-0.043164510823408477
TMBIM1,0.04300258981878688,0.7624161732084177,0.47516765358316543,-0.07039773419677828,0.22744901560756864,0.11144680040260939,0.9680036583929307,0.06399268321413905,-0.0794245396159778,0.2618186904419116,-0.038865631301130195,0.25973215708047254,0.5194643141609474,-0.11674597162592258,0.04465957237308948,-0.07424940112961279,0.2599351245689771,0.043892240084247656,0.1568448268969991,0.08153731511825729,0.13850532779885222
TMBIM4,0.08024118106250958,0.9088999864645277,0.1822000270709455,-0.05349326863728589,0.35005228947423067,0.14982122856977195,0.9937260996876532,0.01254780062469335,-0.06463970561781482,0.4688150233923143,0.0401303205857859,0.7470225209301153,0.5059549581397683,-0.07354110334212804,0.24207004697404588,-0.06017088429437685,0.4534691256626349,0.008510280280855686,0.24525792973300628,0.08612777283085885,0.20418365017756807
TMBIM6,0.7548191702863308,1.0,1.800042961339269e-52,-0.04446765705715512,0.9456237636720819,0.017961175651602844,0.6169979620781256,0.7660040758437481,-0.06285134650637667,0.13723218208334806,-0.10113492375620167,0.04648655124253053,0.0929731024850617,-0.1961814140187211,0.004054982972443489,-0.05969442224712093,0.14948285869050346,-0.010332149729905328,0.06773362185155742,0.006835466978514924,0.04375937950650215
TMC8,-0.005461983074510717,0.4638814575992624,0.9277629151985115,-0.06083552926033398,0.1479013648522026,0.03374078547092012,0.7119800297137289,0.5760399405725429,-0.042567002743442044,0.19003189521752917,0.08381142361349529,0.9178934810523922,0.16421303789521594,-0.018329932565448116,0.23453906828646,-0.03698547653350887,0.15446574684519812,0.01015754926453126,0.08108410905426598,0.011754649134661949,0.04797661592402399
TMCC1,-0.026202785935957117,0.3317834092937781,0.6635668185875682,-0.05892709766257398,0.03137266098478431,-0.023079969026402553,0.3510670840816751,0.7021341681633484,-0.06359328501477002,0.05522029252481971,-0.03938770218915941,0.25693261241532916,0.5138652248306578,-0.08263998750247917,0.0361576917747264,-0.0642153479888337,0.030757855491068967,-0.0443307356527586,-0.008966481906495008,-0.03270321105767654,-0.01256870967332868
TMCC3,-0.03450512671516925,0.2833582857282941,0.5667165714565876,-0.06123715998708807,-0.005777949422818874,-0.03489990513047288,0.28149711569992614,0.5629942313998627,-0.0673379106106261,-0.0007700827508550976,-0.045029865466579645,0.22770203243196424,0.45540406486392204,-0.07898476517380654,-0.002160348322351089,-0.06711854824366074,-0.00202315371982279,-0.048674887977704855,-0.026921948859473948,-0.043394729413766917,-0.03298414952261169
TMCO1,-0.05788950732113188,0.1681080236245258,0.3362160472490513,-0.10140234441883449,0.002134726837596495,-0.043103062973453614,0.2374695187982913,0.4749390375965827,-0.09037901970759774,0.02490474318283933,-0.01653169956780415,0.39207426708425724,0.784148534168515,-0.12571739662034864,0.10141785988460189,-0.09081999677317529,0.007009612804000569,-0.05856340418779877,-0.025847249848154674,-0.055515858550780256,-0.040422682923774045
TMCO3,0.4030346659497101,0.9999999999986087,2.7826091436117406e-12,-0.04713463184595102,0.6891260182468625,0.04509971031645745,0.7726477542179163,0.45470449156416715,-0.06981624072310949,0.20930545240146012,-0.018153996112970864,0.3817830449584581,0.7635660899169157,-0.11507421979094186,0.10370326416500554,-0.06224610459445571,0.23119269177410964,0.005686370224473828,0.09783522537507786,0.03104773808931827,0.08074573445325534
TMCO4,0.7834394050642174,1.0,5.884705385082803e-59,-0.058539240228042994,0.9546774245662809,-0.003006186008995472,0.48013818644594153,0.9602763728918852,-0.06421197912149319,0.151367555410017,-0.028297001705839386,0.31956333597208253,0.6391266719441722,-0.07842821978584201,0.031323832522585714,-0.059972911611676255,0.12032966397142357,-0.04438089831307286,0.03140293101187232,-0.01838365350476111,0.01357625382009688
TMED1,-0.017819095918399093,0.38369579538211246,0.7673915907642375,-0.03788796950741988,-0.005841628847148467,-0.018353458856301897,0.3805232858470049,0.761046571694009,-0.04531727857509976,0.0020042994554523457,-0.016159890906191125,0.3944437812282816,0.7888875624565628,-0.04923684232197929,0.0796659517798637,-0.04655557964056392,0.0006891547933782116,-0.02706539742463943,-0.013780113257973405,-0.024183400276311523,-0.016492687138207347
TMED10,0.737758012922368,1.0,5.144113391049899e-49,-0.06209290950792987,0.9366668560590098,-0.007266652520855378,0.45208477333852254,0.904169546677046,-0.08270723224414357,0.10558535778648587,-0.08459753013882368,0.08013935020098215,0.16027870040196457,-0.1574383103128998,0.026543271568081978,-0.08677600559131754,0.09120260558782282,-0.03710082124848304,0.028697223791368985,-0.02293179355521445,0.0062466937648866265
TMED2,0.0591024533542719,0.8369139320597754,0.32617213588045046,-0.044377895209634886,0.22728268366251092,0.14203863714896167,0.990992473993541,0.0180150520129182,0.0034070461219636466,0.2766873982165562,0.014247057315458708,0.5933061741589972,0.8133876516820032,-0.11779555005252136,0.1663521637170923,-0.0178157209668567,0.2654486271177623,0.09740415706293488,0.18130320834578903,0.11979233696291025,0.15647581617346445
TMED3,-0.0072602276156761986,0.4520402349027087,0.9040804698054176,-0.07580500205382373,0.1352703378740946,0.038187795950796445,0.7366098104609098,0.5267803790781814,-0.06698415393379836,0.16592099799636592,-0.0492938499597737,0.20690702586540236,0.41381405173080427,-0.11711750194432323,0.03010991128495459,-0.06309358098999186,0.15278631183582714,-0.003116172369555472,0.0733882793885769,0.022305347366504073,0.05359679059537665
TMED4,0.02287224535525344,0.6479114587961262,0.7041770824077469,-0.04482150025345221,0.26314463734372234,0.0736334829234416,0.889074814729065,0.22185037054186924,-0.03177959689856225,0.2885341267647715,0.06270738786452267,0.8508215227495955,0.29835695450080923,-0.06857986088244883,0.20070114953798826,-0.03575249716032504,0.2337661647951831,0.015256973308992458,0.1285146031873795,0.03717618641400584,0.10329051792229939
TMED5,0.7545610244396443,1.0,2.0402391118775335e-52,-0.058484237900204475,0.9427840597631363,0.003931829466616146,0.5259699358280112,0.9480601283439756,-0.06483367283764446,0.11934825591544446,-0.02859902343064632,0.3177759252326834,0.6355518504653651,-0.1130979062785208,0.08150843195238615,-0.064312239195114,0.11913974314172505,-0.025380589061791078,0.0442456659600646,-0.010981332385245242,0.01619377012123525
TMED7,0.04363249542395579,0.7656409347178008,0.4687181305643977,-0.06344909369188953,0.26819218341827955,0.11819609997892568,0.9753029090097073,0.049394181980585795,-0.011128550068464983,0.3317621717491324,-0.049963376337831704,0.20374650320368834,0.40749300640736935,-0.12948921241436379,0.03549926005409135,-0.013353206986164491,0.3147026249021644,0.07686789103527156,0.18840603916195306,0.09914623312728968,0.15014450232197535
TMED8,-0.01843066902230741,0.3798243884810898,0.7596487769621666,-0.07712157963861807,0.12768581326470868,0.001373110995283977,0.5090750701244107,0.9818498597511799,-0.07792520953854797,0.15782630473809306,-0.02440060008976444,0.3429847753008759,0.6859695506017609,-0.10839827472891395,0.10421913940911873,-0.08203304383455198,0.16971148954167004,-0.03980136354414057,0.04158423148193757,-0.02422786412264447,0.01613111688828913
